scenario;vitesse_cible_kmh;vitesse_cible_mph;troncon;km_debut;km_fin;mille_debut;mille_fin;longueur_km;longueur_mille;degre_courbure_actuel_max_deg;R_actuel_min_m;degre_courbure_cible_max_deg;rayon_cible_m;gare_amont;gare_aval
S1;160;99.4;MTL-QC;0.0;2.91;0.0;1.81;2.89;1.8;5.41;323;1.0;1744;Montréal;Saint-Lambert
S1;160;99.4;MTL-QC;29.81;31.22;18.52;19.4;1.4;0.87;3.5;499;1.0;1744;Saint-Lambert;Saint-Hyacinthe
S1;160;99.4;MTL-QC;32.51;34.62;20.2;21.51;2.1;1.3;1.94;901;1.0;1744;Saint-Lambert;Saint-Hyacinthe
S1;160;99.4;MTL-QC;54.35;56.74;33.77;35.26;2.39;1.49;1.75;1000;1.0;1744;Saint-Hyacinthe;Drummondville
S1;160;99.4;MTL-QC;58.44;62.6;36.31;38.9;4.14;2.57;1.47;1189;1.0;1744;Saint-Hyacinthe;Drummondville
S1;160;99.4;MTL-QC;66.89;69.44;41.56;43.15;2.54;1.58;1.54;1135;1.0;1744;Saint-Hyacinthe;Drummondville
S1;160;99.4;MTL-QC;99.75;101.25;61.98;62.91;1.48;0.92;1.51;1157;1.0;1744;Saint-Hyacinthe;Charny
S1;160;99.4;MTL-QC;101.75;102.24;63.22;63.53;0.49;0.3;1.15;1523;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;102.27;103.32;63.55;64.2;1.03;0.64;2.19;799;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;108.15;115.87;67.2;72.0;7.68;4.77;2.06;848;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;116.22;126.23;72.22;78.44;9.96;6.19;1.9;920;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;129.02;130.42;80.17;81.04;1.39;0.86;1.2;1459;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;149.93;151.97;93.16;94.43;2.03;1.26;3.38;516;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;157.56;161.52;97.9;100.36;3.94;2.45;2.23;782;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;169.25;193.5;105.17;120.24;24.19;15.03;2.72;641;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;201.75;211.68;125.36;131.53;9.92;6.16;1.84;951;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;224.76;225.33;139.66;140.01;0.57;0.35;1.19;1468;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;242.96;243.86;150.97;151.53;0.89;0.55;1.03;1688;1.0;1744;Drummondville;Charny
S1;160;99.4;MTL-QC;244.17;246.84;151.72;153.38;2.64;1.64;3.88;450;1.0;1744;Drummondville;Sainte-Foy
S1;160;99.4;MTL-QC;249.18;251.47;154.83;156.26;2.28;1.42;4.55;384;1.0;1744;Charny;Sainte-Foy
S1;160;99.4;MTL-QC;253.31;258.35;157.4;160.53;4.94;3.07;5.6;312;1.0;1744;Sainte-Foy;Québec
S1;160;99.4;MTL-QC;259.29;262.76;161.12;163.27;3.4;2.11;4.16;420;1.0;1744;Sainte-Foy;Québec
S1;160;99.4;MTL-QC;267.23;269.32;166.05;167.35;2.08;1.29;4.56;383;1.0;1744;Sainte-Foy;Québec
S1;160;99.4;MTL-QC;270.61;271.1;168.15;168.45;0.49;0.3;1.15;1517;1.0;1744;Sainte-Foy;Québec
S1;160;99.4;MTL-Ott;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-Ott;9.92;10.67;6.16;6.63;0.74;0.46;1.06;1655;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-Ott;14.45;14.95;8.98;9.29;0.5;0.31;1.73;1012;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-Ott;15.36;16.57;9.54;10.3;1.21;0.75;1.0;1743;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-Ott;17.76;17.8;11.04;11.06;0.04;0.02;1.08;1611;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-Ott;34.8;36.29;21.62;22.55;1.46;0.91;3.42;511;1.0;1744;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;160;99.4;MTL-Ott;43.58;43.62;27.08;27.1;0.04;0.02;1.31;1334;1.0;1744;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;160;99.4;MTL-Ott;61.78;63.79;38.39;39.64;2.0;1.24;3.28;532;1.0;1744;Aéroport Montréal Pierre-Elliott Trudeau;Alexandria
S1;160;99.4;MTL-Ott;80.48;81.65;50.01;50.73;1.17;0.73;1.32;1323;1.0;1744;Coteau;Alexandria
S1;160;99.4;MTL-Ott;83.64;85.57;51.97;53.17;1.9;1.18;3.09;566;1.0;1744;Coteau;Alexandria
S1;160;99.4;MTL-Ott;87.16;98.63;54.16;61.29;11.46;7.12;1.76;994;1.0;1744;Coteau;Alexandria
S1;160;99.4;MTL-Ott;99.84;106.15;62.04;65.96;6.26;3.89;2.96;590;1.0;1744;Alexandria;Casselman
S1;160;99.4;MTL-Ott;108.07;111.76;67.15;69.44;3.64;2.26;3.2;545;1.0;1744;Alexandria;Casselman
S1;160;99.4;MTL-Ott;112.96;115.69;70.19;71.89;2.72;1.69;1.84;949;1.0;1744;Alexandria;Casselman
S1;160;99.4;MTL-Ott;117.27;121.15;72.87;75.28;3.88;2.41;1.51;1158;1.0;1744;Alexandria;Casselman
S1;160;99.4;MTL-Ott;121.4;127.33;75.43;79.12;5.92;3.68;1.88;929;1.0;1744;Alexandria;Casselman
S1;160;99.4;MTL-Ott;139.16;140.6;86.47;87.36;1.44;0.89;1.64;1062;1.0;1744;Casselman;Ottawa
S1;160;99.4;MTL-Ott;178.85;183.22;111.13;113.85;4.33;2.69;2.5;700;1.0;1744;Casselman;Ottawa
S1;160;99.4;MTL-Ott;183.83;185.56;114.23;115.3;1.72;1.07;1.07;1632;1.0;1744;Casselman;Ottawa
S1;160;99.4;Ott-TO;0.0;1.15;0.0;0.71;1.14;0.71;4.37;400;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;1.87;3.0;1.16;1.86;1.12;0.7;2.21;792;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;4.33;5.94;2.69;3.69;1.6;0.99;1.39;1258;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;6.32;6.93;3.93;4.31;0.61;0.38;1.0;1740;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;8.25;10.03;5.13;6.23;1.74;1.08;2.66;657;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;15.92;19.42;9.89;12.07;3.49;2.17;1.34;1304;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;22.47;23.39;13.96;14.53;0.91;0.57;1.49;1175;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;62.36;62.99;38.75;39.14;0.63;0.39;1.01;1734;1.0;1744;Ottawa;Smiths Falls
S1;160;99.4;Ott-TO;63.96;69.39;39.74;43.12;5.34;3.32;4.61;379;1.0;1744;Ottawa;Brockville
S1;160;99.4;Ott-TO;90.22;95.06;56.06;59.07;4.82;3.0;1.77;985;1.0;1744;Smiths Falls;Brockville
S1;160;99.4;Ott-TO;108.85;110.92;67.64;68.92;2.02;1.26;4.43;394;1.0;1744;Smiths Falls;Brockville
S1;160;99.4;Ott-TO;114.1;114.29;70.9;71.02;0.19;0.12;2.17;806;1.0;1744;Brockville;Gananoque
S1;160;99.4;Ott-TO;119.77;120.62;74.42;74.95;0.83;0.52;2.4;727;1.0;1744;Brockville;Gananoque
S1;160;99.4;Ott-TO;133.08;137.2;82.69;85.25;4.09;2.54;3.18;550;1.0;1744;Brockville;Gananoque
S1;160;99.4;Ott-TO;137.51;137.83;85.44;85.64;0.32;0.2;1.51;1153;1.0;1744;Brockville;Gananoque
S1;160;99.4;Ott-TO;151.1;157.67;93.89;97.97;6.55;4.07;1.45;1205;1.0;1744;Brockville;Kingston
S1;160;99.4;Ott-TO;157.99;158.42;98.17;98.44;0.42;0.26;1.02;1718;1.0;1744;Gananoque;Kingston
S1;160;99.4;Ott-TO;160.24;160.48;99.57;99.72;0.24;0.15;1.33;1315;1.0;1744;Gananoque;Kingston
S1;160;99.4;Ott-TO;176.12;187.68;109.44;116.62;11.44;7.11;4.54;385;1.0;1744;Gananoque;Kingston
S1;160;99.4;Ott-TO;188.14;190.29;116.9;118.24;2.14;1.33;1.77;987;1.0;1744;Gananoque;Kingston
S1;160;99.4;Ott-TO;192.54;205.42;119.64;127.64;12.67;7.87;2.5;700;1.0;1744;Kingston;Napanee
S1;160;99.4;Ott-TO;212.01;215.71;131.74;134.04;3.69;2.29;1.05;1661;1.0;1744;Kingston;Napanee
S1;160;99.4;Ott-TO;220.82;222.14;137.21;138.03;1.31;0.81;1.03;1692;1.0;1744;Kingston;Napanee
S1;160;99.4;Ott-TO;222.91;224.21;138.51;139.32;1.29;0.8;1.1;1586;1.0;1744;Kingston;Napanee
S1;160;99.4;Ott-TO;226.5;228.65;140.74;142.08;2.12;1.32;3.06;570;1.0;1744;Kingston;Belleville
S1;160;99.4;Ott-TO;239.02;241.16;148.52;149.85;2.14;1.33;1.02;1707;1.0;1744;Napanee;Belleville
S1;160;99.4;Ott-TO;252.75;255.1;157.05;158.51;2.34;1.45;1.06;1647;1.0;1744;Napanee;Belleville
S1;160;99.4;Ott-TO;330.51;333.27;205.37;207.08;2.75;1.71;1.02;1711;1.0;1744;Trenton Junction;Cobourg
S1;160;99.4;Ott-TO;334.06;336.65;207.58;209.18;2.57;1.6;2.63;663;1.0;1744;Cobourg;Port Hope
S1;160;99.4;Ott-TO;341.85;345.34;212.42;214.58;3.46;2.15;4.3;406;1.0;1744;Cobourg;Oshawa
S1;160;99.4;Ott-TO;365.65;366.29;227.2;227.6;0.64;0.4;1.01;1736;1.0;1744;Port Hope;Oshawa
S1;160;99.4;Ott-TO;372.99;373.23;231.77;231.91;0.24;0.15;1.17;1489;1.0;1744;Port Hope;Oshawa
S1;160;99.4;Ott-TO;376.71;377.82;234.08;234.77;1.09;0.68;1.49;1171;1.0;1744;Port Hope;Oshawa
S1;160;99.4;Ott-TO;386.56;387.13;240.2;240.55;0.57;0.35;1.38;1268;1.0;1744;Port Hope;Oshawa
S1;160;99.4;Ott-TO;387.56;388.06;240.82;241.13;0.49;0.3;1.7;1028;1.0;1744;Port Hope;Oshawa
S1;160;99.4;Ott-TO;388.98;389.24;241.7;241.86;0.26;0.16;1.0;1740;1.0;1744;Port Hope;Oshawa
S1;160;99.4;Ott-TO;397.22;397.59;246.82;247.05;0.37;0.23;1.0;1738;1.0;1744;Oshawa;Guildwood
S1;160;99.4;Ott-TO;400.89;400.99;249.1;249.16;0.1;0.06;1.01;1734;1.0;1744;Oshawa;Guildwood
S1;160;99.4;Ott-TO;413.14;414.43;256.71;257.51;1.28;0.8;1.02;1711;1.0;1744;Oshawa;Guildwood
S1;160;99.4;Ott-TO;415.01;415.31;257.88;258.06;0.3;0.19;1.01;1735;1.0;1744;Oshawa;Guildwood
S1;160;99.4;Ott-TO;421.21;421.8;261.73;262.09;0.59;0.37;1.2;1457;1.0;1744;Oshawa;Guildwood
S1;160;99.4;Ott-TO;426.08;428.11;264.75;266.02;1.99;1.24;3.08;567;1.0;1744;Guildwood;Toronto
S1;160;99.4;Ott-TO;440.86;441.7;273.94;274.46;0.83;0.52;1.07;1631;1.0;1744;Guildwood;Toronto
S1;160;99.4;Ott-TO;442.1;443.65;274.71;275.67;1.54;0.96;2.68;651;1.0;1744;Guildwood;Toronto
S1;160;99.4;Ott-TO;444.76;444.8;276.36;276.39;0.04;0.02;1.02;1707;1.0;1744;Guildwood;Toronto
S1;160;99.4;Ott-TO;445.47;445.92;276.8;277.08;0.45;0.28;1.35;1292;1.0;1744;Guildwood;Toronto
S1;160;99.4;MTL-TO;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-TO;9.92;10.67;6.16;6.63;0.74;0.46;1.06;1655;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-TO;14.45;14.95;8.98;9.29;0.5;0.31;1.72;1013;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-TO;15.36;16.57;9.54;10.3;1.21;0.75;1.05;1661;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-TO;17.76;17.8;11.04;11.06;0.04;0.02;1.08;1616;1.0;1744;Montréal;Dorval
S1;160;99.4;MTL-TO;34.79;36.28;21.62;22.54;1.46;0.91;3.11;562;1.0;1744;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;160;99.4;MTL-TO;102.47;103.67;63.67;64.42;1.17;0.73;1.53;1143;1.0;1744;Coteau;Brockville
S1;160;99.4;MTL-TO;183.04;183.52;113.74;114.03;0.47;0.29;1.02;1718;1.0;1744;Coteau;Brockville
S1;160;99.4;MTL-TO;201.62;204.36;125.28;126.98;2.72;1.69;1.46;1198;1.0;1744;Coteau;Brockville
S1;160;99.4;MTL-TO;208.26;208.45;129.41;129.52;0.19;0.12;1.97;885;1.0;1744;Brockville;Gananoque
S1;160;99.4;MTL-TO;213.93;214.78;132.93;133.46;0.83;0.52;2.22;785;1.0;1744;Brockville;Gananoque
S1;160;99.4;MTL-TO;227.24;231.36;141.2;143.76;4.09;2.54;3.37;518;1.0;1744;Brockville;Gananoque
S1;160;99.4;MTL-TO;231.67;232.0;143.95;144.16;0.32;0.2;2.36;739;1.0;1744;Brockville;Gananoque
S1;160;99.4;MTL-TO;251.06;251.85;156.0;156.49;0.77;0.48;2.11;829;1.0;1744;Gananoque;Kingston
S1;160;99.4;MTL-TO;252.16;252.59;156.68;156.95;0.42;0.26;1.02;1718;1.0;1744;Gananoque;Kingston
S1;160;99.4;MTL-TO;254.4;254.65;158.08;158.23;0.25;0.16;1.06;1643;1.0;1744;Gananoque;Kingston
S1;160;99.4;MTL-TO;265.17;265.2;164.77;164.79;0.03;0.02;1.4;1249;1.0;1744;Gananoque;Kingston
S1;160;99.4;MTL-TO;270.28;274.78;167.94;170.74;4.49;2.79;1.04;1675;1.0;1744;Gananoque;Kingston
S1;160;99.4;MTL-TO;275.24;281.83;171.03;175.12;6.48;4.03;4.57;382;1.0;1744;Gananoque;Kingston
S1;160;99.4;MTL-TO;282.3;284.45;175.41;176.75;2.14;1.33;1.77;987;1.0;1744;Gananoque;Kingston
S1;160;99.4;MTL-TO;286.69;288.59;178.14;179.32;1.86;1.16;2.35;742;1.0;1744;Kingston;Napanee
S1;160;99.4;MTL-TO;289.22;299.58;179.71;186.15;10.2;6.34;2.3;760;1.0;1744;Kingston;Napanee
S1;160;99.4;MTL-TO;306.17;309.86;190.25;192.54;3.68;2.29;1.05;1661;1.0;1744;Kingston;Napanee
S1;160;99.4;MTL-TO;314.97;316.28;195.71;196.53;1.3;0.81;1.03;1691;1.0;1744;Kingston;Napanee
S1;160;99.4;MTL-TO;316.7;318.35;196.79;197.81;1.64;1.02;1.1;1586;1.0;1744;Kingston;Napanee
S1;160;99.4;MTL-TO;320.64;322.79;199.24;200.57;2.13;1.32;2.01;867;1.0;1744;Kingston;Napanee
S1;160;99.4;MTL-TO;333.17;335.32;207.02;208.36;2.14;1.33;1.02;1706;1.0;1744;Napanee;Belleville
S1;160;99.4;MTL-TO;346.89;349.24;215.55;217.01;2.34;1.45;1.06;1648;1.0;1744;Napanee;Belleville
S1;160;99.4;MTL-TO;424.68;427.44;263.88;265.6;2.75;1.71;1.02;1711;1.0;1744;Trenton Junction;Cobourg
S1;160;99.4;MTL-TO;428.23;430.82;266.09;267.7;2.57;1.6;2.64;661;1.0;1744;Cobourg;Port Hope
S1;160;99.4;MTL-TO;436.02;439.51;270.93;273.1;3.46;2.15;4.29;407;1.0;1744;Cobourg;Oshawa
S1;160;99.4;MTL-TO;459.82;460.46;285.72;286.12;0.64;0.4;1.01;1736;1.0;1744;Port Hope;Oshawa
S1;160;99.4;MTL-TO;467.16;467.4;290.28;290.43;0.24;0.15;1.18;1480;1.0;1744;Port Hope;Oshawa
S1;160;99.4;MTL-TO;470.88;471.99;292.59;293.28;1.09;0.68;1.49;1171;1.0;1744;Port Hope;Oshawa
S1;160;99.4;MTL-TO;480.73;481.3;298.71;299.07;0.57;0.35;1.38;1268;1.0;1744;Port Hope;Oshawa
S1;160;99.4;MTL-TO;481.73;482.23;299.33;299.64;0.49;0.3;1.69;1035;1.0;1744;Port Hope;Oshawa
S1;160;99.4;MTL-TO;483.15;483.41;300.22;300.38;0.26;0.16;1.0;1740;1.0;1744;Port Hope;Oshawa
S1;160;99.4;MTL-TO;491.39;491.56;305.34;305.44;0.17;0.11;1.0;1738;1.0;1744;Oshawa;Guildwood
S1;160;99.4;MTL-TO;495.06;495.15;307.62;307.67;0.09;0.06;1.01;1733;1.0;1744;Oshawa;Guildwood
S1;160;99.4;MTL-TO;507.06;508.59;315.07;316.02;1.52;0.94;1.02;1711;1.0;1744;Oshawa;Guildwood
S1;160;99.4;MTL-TO;509.17;509.48;316.38;316.58;0.31;0.19;1.01;1735;1.0;1744;Oshawa;Guildwood
S1;160;99.4;MTL-TO;514.4;515.99;319.63;320.62;1.58;0.98;1.09;1596;1.0;1744;Oshawa;Guildwood
S1;160;99.4;MTL-TO;520.24;522.27;323.26;324.52;1.99;1.24;2.56;681;1.0;1744;Guildwood;Toronto
S1;160;99.4;MTL-TO;535.02;535.86;332.45;332.97;0.83;0.52;1.07;1631;1.0;1744;Guildwood;Toronto
S1;160;99.4;MTL-TO;536.26;537.81;333.22;334.18;1.54;0.96;2.32;753;1.0;1744;Guildwood;Toronto
S1;160;99.4;MTL-TO;539.63;540.08;335.31;335.59;0.45;0.28;1.24;1406;1.0;1744;Guildwood;Toronto
S1;200;124.3;MTL-QC;0.0;2.91;0.0;1.81;2.89;1.8;5.41;323;0.64;2724;Montréal;Saint-Lambert
S1;200;124.3;MTL-QC;6.03;6.08;3.75;3.78;0.05;0.03;0.71;2469;0.64;2724;Montréal;Saint-Lambert
S1;200;124.3;MTL-QC;12.17;12.21;7.56;7.59;0.04;0.02;0.91;1909;0.64;2724;Saint-Lambert;Saint-Hyacinthe
S1;200;124.3;MTL-QC;15.8;15.84;9.82;9.84;0.04;0.02;0.75;2320;0.64;2724;Saint-Lambert;Saint-Hyacinthe
S1;200;124.3;MTL-QC;16.77;20.18;10.42;12.54;3.39;2.11;0.87;2011;0.64;2724;Saint-Lambert;Saint-Hyacinthe
S1;200;124.3;MTL-QC;28.97;31.22;18.0;19.4;2.21;1.37;3.5;499;0.64;2724;Saint-Lambert;Saint-Hyacinthe
S1;200;124.3;MTL-QC;32.46;34.62;20.17;21.51;2.14;1.33;1.94;901;0.64;2724;Saint-Lambert;Saint-Hyacinthe
S1;200;124.3;MTL-QC;53.34;53.37;33.14;33.16;0.03;0.02;0.72;2410;0.64;2724;Saint-Lambert;Saint-Hyacinthe
S1;200;124.3;MTL-QC;54.35;57.08;33.77;35.47;2.71;1.68;1.75;1000;0.64;2724;Saint-Hyacinthe;Drummondville
S1;200;124.3;MTL-QC;58.44;62.6;36.31;38.9;4.14;2.57;1.47;1189;0.64;2724;Saint-Hyacinthe;Drummondville
S1;200;124.3;MTL-QC;63.84;64.57;39.67;40.12;0.72;0.45;0.93;1877;0.64;2724;Saint-Hyacinthe;Drummondville
S1;200;124.3;MTL-QC;65.93;69.44;40.97;43.15;3.47;2.16;1.54;1135;0.64;2724;Saint-Hyacinthe;Drummondville
S1;200;124.3;MTL-QC;80.87;90.52;50.25;56.25;9.64;5.99;0.78;2235;0.64;2724;Saint-Hyacinthe;Drummondville
S1;200;124.3;MTL-QC;93.55;94.38;58.13;58.65;0.82;0.51;0.98;1786;0.64;2724;Saint-Hyacinthe;Drummondville
S1;200;124.3;MTL-QC;95.87;96.74;59.57;60.11;0.85;0.53;0.97;1802;0.64;2724;Saint-Hyacinthe;Drummondville
S1;200;124.3;MTL-QC;99.75;103.56;61.98;64.35;3.7;2.3;2.19;799;0.64;2724;Saint-Hyacinthe;Charny
S1;200;124.3;MTL-QC;108.15;130.42;67.2;81.04;22.12;13.74;2.06;848;0.64;2724;Drummondville;Charny
S1;200;124.3;MTL-QC;131.88;132.41;81.95;82.28;0.53;0.33;0.78;2226;0.64;2724;Drummondville;Charny
S1;200;124.3;MTL-QC;140.1;140.13;87.05;87.07;0.03;0.02;0.88;1974;0.64;2724;Drummondville;Charny
S1;200;124.3;MTL-QC;149.93;161.52;93.16;100.36;11.54;7.17;3.38;516;0.64;2724;Drummondville;Charny
S1;200;124.3;MTL-QC;169.25;225.33;105.17;140.01;55.92;34.75;2.72;641;0.64;2724;Drummondville;Charny
S1;200;124.3;MTL-QC;230.01;232.25;142.92;144.31;2.23;1.39;0.71;2476;0.64;2724;Drummondville;Charny
S1;200;124.3;MTL-QC;240.1;247.53;149.19;153.81;7.33;4.55;3.88;450;0.64;2724;Drummondville;Sainte-Foy
S1;200;124.3;MTL-QC;249.18;251.47;154.83;156.26;2.28;1.42;4.55;384;0.64;2724;Charny;Sainte-Foy
S1;200;124.3;MTL-QC;253.31;258.35;157.4;160.53;4.94;3.07;5.6;312;0.64;2724;Sainte-Foy;Québec
S1;200;124.3;MTL-QC;258.87;262.76;160.85;163.27;3.81;2.37;4.16;420;0.64;2724;Sainte-Foy;Québec
S1;200;124.3;MTL-QC;263.56;263.6;163.77;163.79;0.04;0.02;0.81;2149;0.64;2724;Sainte-Foy;Québec
S1;200;124.3;MTL-QC;266.72;271.1;165.73;168.45;4.34;2.7;4.56;383;0.64;2724;Sainte-Foy;Québec
S1;200;124.3;MTL-Ott;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-Ott;9.62;11.14;5.98;6.92;1.49;0.93;1.06;1655;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-Ott;11.73;13.46;7.29;8.36;1.72;1.07;0.78;2236;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-Ott;14.45;14.97;8.98;9.3;0.51;0.32;1.73;1012;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-Ott;15.36;16.66;9.54;10.35;1.29;0.8;1.0;1743;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-Ott;17.76;17.8;11.04;11.06;0.04;0.02;1.08;1611;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-Ott;34.8;36.29;21.62;22.55;1.46;0.91;3.42;511;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-Ott;40.59;41.67;25.22;25.89;1.06;0.66;0.95;1842;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-Ott;43.33;43.62;26.92;27.1;0.28;0.17;1.31;1334;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-Ott;59.03;59.81;36.68;37.16;0.76;0.47;0.95;1840;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-Ott;61.73;75.7;38.36;47.04;13.93;8.66;3.28;532;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Alexandria
S1;200;124.3;MTL-Ott;79.55;85.57;49.43;53.17;5.94;3.69;3.09;566;0.64;2724;Coteau;Alexandria
S1;200;124.3;MTL-Ott;87.16;98.63;54.16;61.29;11.46;7.12;1.76;994;0.64;2724;Coteau;Alexandria
S1;200;124.3;MTL-Ott;99.84;106.15;62.04;65.96;6.26;3.89;2.96;590;0.64;2724;Alexandria;Casselman
S1;200;124.3;MTL-Ott;107.73;107.75;66.94;66.95;0.02;0.01;0.64;2724;0.64;2724;Alexandria;Casselman
S1;200;124.3;MTL-Ott;108.07;111.76;67.15;69.44;3.64;2.26;3.2;545;0.64;2724;Alexandria;Casselman
S1;200;124.3;MTL-Ott;112.96;116.99;70.19;72.69;4.0;2.49;1.84;949;0.64;2724;Alexandria;Casselman
S1;200;124.3;MTL-Ott;117.27;127.33;72.87;79.12;10.02;6.23;1.88;929;0.64;2724;Alexandria;Casselman
S1;200;124.3;MTL-Ott;139.1;143.56;86.43;89.2;4.41;2.74;1.64;1062;0.64;2724;Alexandria;Ottawa
S1;200;124.3;MTL-Ott;178.85;183.22;111.13;113.85;4.33;2.69;2.5;700;0.64;2724;Casselman;Ottawa
S1;200;124.3;MTL-Ott;183.83;185.56;114.23;115.3;1.72;1.07;1.07;1632;0.64;2724;Casselman;Ottawa
S1;200;124.3;Ott-TO;0.0;7.35;0.0;4.57;7.23;4.49;4.37;400;0.64;2724;Ottawa;Smiths Falls
S1;200;124.3;Ott-TO;8.25;10.03;5.13;6.23;1.74;1.08;2.66;657;0.64;2724;Ottawa;Smiths Falls
S1;200;124.3;Ott-TO;15.92;19.42;9.89;12.07;3.49;2.17;1.34;1304;0.64;2724;Ottawa;Smiths Falls
S1;200;124.3;Ott-TO;20.98;27.03;13.04;16.8;6.01;3.73;1.49;1175;0.64;2724;Ottawa;Smiths Falls
S1;200;124.3;Ott-TO;43.55;48.96;27.06;30.42;5.4;3.36;0.69;2521;0.64;2724;Ottawa;Smiths Falls
S1;200;124.3;Ott-TO;61.64;62.99;38.3;39.14;1.33;0.83;1.01;1734;0.64;2724;Ottawa;Smiths Falls
S1;200;124.3;Ott-TO;63.92;69.39;39.72;43.12;5.37;3.34;4.61;379;0.64;2724;Ottawa;Brockville
S1;200;124.3;Ott-TO;90.22;95.87;56.06;59.57;5.6;3.48;1.77;985;0.64;2724;Smiths Falls;Brockville
S1;200;124.3;Ott-TO;96.48;97.12;59.95;60.35;0.64;0.4;0.74;2357;0.64;2724;Smiths Falls;Brockville
S1;200;124.3;Ott-TO;108.85;112.37;67.64;69.82;3.45;2.14;4.43;394;0.64;2724;Smiths Falls;Gananoque
S1;200;124.3;Ott-TO;113.16;114.33;70.31;71.04;1.14;0.71;2.17;806;0.64;2724;Brockville;Gananoque
S1;200;124.3;Ott-TO;117.74;119.26;73.16;74.1;1.51;0.94;0.93;1886;0.64;2724;Brockville;Gananoque
S1;200;124.3;Ott-TO;119.77;126.5;74.42;78.6;6.68;4.15;2.4;727;0.64;2724;Brockville;Gananoque
S1;200;124.3;Ott-TO;133.08;137.2;82.69;85.25;4.09;2.54;3.18;550;0.64;2724;Brockville;Gananoque
S1;200;124.3;Ott-TO;137.51;138.46;85.44;86.04;0.93;0.58;1.51;1153;0.64;2724;Brockville;Gananoque
S1;200;124.3;Ott-TO;139.36;139.41;86.59;86.63;0.05;0.03;0.85;2053;0.64;2724;Brockville;Gananoque
S1;200;124.3;Ott-TO;151.1;158.9;93.89;98.74;7.74;4.81;1.45;1205;0.64;2724;Brockville;Kingston
S1;200;124.3;Ott-TO;160.0;161.13;99.42;100.12;1.11;0.69;1.33;1315;0.64;2724;Gananoque;Kingston
S1;200;124.3;Ott-TO;165.06;171.76;102.56;106.73;6.7;4.16;0.68;2563;0.64;2724;Gananoque;Kingston
S1;200;124.3;Ott-TO;172.01;205.42;106.88;127.64;33.0;20.51;4.54;385;0.64;2724;Gananoque;Napanee
S1;200;124.3;Ott-TO;212.01;215.71;131.74;134.04;3.69;2.29;1.05;1661;0.64;2724;Kingston;Napanee
S1;200;124.3;Ott-TO;220.76;222.55;137.17;138.29;1.76;1.09;1.03;1692;0.64;2724;Kingston;Napanee
S1;200;124.3;Ott-TO;222.91;224.97;138.51;139.79;2.04;1.27;1.1;1586;0.64;2724;Kingston;Napanee
S1;200;124.3;Ott-TO;226.2;228.65;140.55;142.08;2.41;1.5;3.06;570;0.64;2724;Kingston;Belleville
